event_id,n_before,n_after,x0,x1,x2,x3,r_bl,theta_bl,Ne,Thetae,B,bias,dtau_scatt,dtau_abs,scatter_weight_factor,nu_before_local_hz,nu_after_local_hz,nu_before_obs_hz,nu_after_obs_hz,E_before_obs,E_after_obs,w_parent_pre_abs,w_parent_at_event,w_scatter
10082,1,2,6.2077177129795533,0.59927236218880853,0.53678540649319373,4.2777238057906937,1.8207934401044674,1.6863610895932282,5531878.701127084,12.421597608222633,763.2200643504101,100000,3.5883381044995505e-09,1.2600943825652853e-109,1.0021840190259244e-05,6.5576065618726426e+17,7.8964062323444603e+18,-41362525867199936,2.4577688695626409e+18,-0.0003347593196308949,0.019891460140185113,8.2229126293653483e+37,8.2229125998587577e+37,8.2408716269963953e+32
10083,1,2,14.744185442279527,0.38582849006472514,0.46714315572861231,5.3281122687613154,1.4708323868132926,1.4675735062117612,9724144.1061543971,15.377118183854716,1660.8331796183286,100000,4.4230598193170218e-07,6.8973702923171618e-95,1.0225564851827968e-05,2.1288603358417526e+18,1.8019540450429743e+21,-11946635808912930,2.0559282649488643e+21,-9.6687704423804096e-05,16.639243681440071,1.9303167818271847e+41,1.9303159280367136e+41,1.9738579437145734e+36
10084,0,1,17.349916605255146,0.52623109676587176,0.47897112608582981,9.422896931723896,1.692541248355101,1.5047321709928734,10089560.514913749,13.362843276433967,1497.51367989035,100000,2.2371284652729227e-08,8.2877794518129031e-09,1.0013374418883246e-05,146316715502302.31,4183613408854106.5,92737850170015.781,4683823616207850,7.505552181851788e-07,3.7907588430817501e-05,6.0471697967329912e+44,6.0471696113324278e+44,6.055257534924953e+39
10085,0,1,0.097102090588533918,0.47047365144207104,0.49735729850727878,3.1675834610752269,1.600752212278522,1.5624940351997327,13991216.907658655,14.129084606090085,2195.6807245467303,100000,8.1766847919451168e-09,15.540501326974939,1.000424310721016e-05,17347200812.061096,14806491268548.795,7710540944.5785131,18287925328224.043,6.2403718981777825e-11,1.4800966120861633e-07,4.731818453167811e+32,8.4309030986434398e+25,4.7338262144673914e+27
10086,0,1,6.5973042329759126,0.42723671334941926,0.55397877415520025,3.9512066346577548,1.5330155040121842,1.7403756471306562,3534143.9240501001,14.753382063962055,579.12924295678454,100000,6.1926044816878239e-08,0.00046639886800182306,1.0137193413330177e-05,5798417065786.416,1087974106728943.8,-114762272038.78816,-76259263420832.234,-9.2880546585442627e-10,-6.171890764184406e-07,2.2686487289180964e+43,2.2675907400049502e+43,2.2997730951948405e+38
10087,0,1,16.290000796112739,0.39300033403871271,0.48840659324250324,3.9517856777073512,1.4814188841804388,1.5343745652954666,15339589.376844242,15.267230411458906,2601.1995379320851,100000,5.3019569963436329e-07,8.0751898115129277e-05,1.0723190965373034e-05,62685584527839.406,4.3974650825606419e+17,344511258104.63477,2.3156994158723434e+17,2.7882328738474207e-09,0.0018741649468312902,8.7571042902591713e+46,8.7563925234140458e+46,9.3904101608136571e+41
10088,0,1,4.1664960846729855,0.53545484376808361,0.51249016168825934,3.882756211896345,1.7082250410941897,1.6100353269968808,11414105.290122127,13.24015448584097,1678.5512310860511,100000,1.6283494390236847e-07,0.5117920131534599,1.0115047899640713e-05,633438092697.16101,907538089985604.12,-65705408063.714348,523877017517154.25,-5.3177356165575797e-10,4.2398937269296154e-06,3.1246362857375593e+35,1.8729705724050412e+35,3.1605845699190857e+30
10089,2,3,23.589194569601545,0.71566485244457589,0.4646434513840616,10.101897371325849,2.0455462166662337,1.459720453406774,4615829.796915059,11.05678437201475,566.86324752329654,100000,1.1062843868190245e-08,4.6218740012578378e-255,1.0006399603036379e-05,8.335959876681642e+18,2.0903539502215101e+21,2.4577712687269197e+18,2.5891760074227743e+21,0.01989147955734074,20.954977494176909,8.2408644365431111e+32,8.2408643453757148e+32,8.2461382626501602e+27
10090,0,1,6.6008415130784686,0.42666228956886437,0.55401343746590381,3.9507995905658508,1.5321351563212515,1.7404845451329116,3531419.8859352241,14.761859191962071,579.01536793744276,100000,2.9050450990977998e-08,0.00021019493604214373,1.013801194369787e-05,5839627286715.9971,1471293128611064.2,-114762292666.91995,2036828255373086.8,-9.2880563280407982e-10,1.648466157900611e-05,2.2675907400049502e+43,2.2671140881434342e+43,2.2988862005588877e+38
10091,0,1,1.5000131958482961,0.50413232208693692,0.48538631550493327,3.5218506295936076,1.6555484142852874,1.524886082943316,11810904.320410406,13.66143281918645,1792.16947572612,100000,3.931263570044484e-09,5.1210808010861893e-05,1.0005712993431778e-05,7836151640086.3008,7220427702056253,2034850781973.0342,331282676249614.06,1.6468657294061927e-08,2.6811699958286493e-06,8.6247442616036531e+46,8.6243025588859269e+46,8.6296715723353839e+41
10092,0,1,13.670339017115051,0.42741625904428987,0.43333338369502439,4.1129891373324243,1.5332907750572256,1.3613569747714958,1598363.0854103975,14.750733395513318,261.87179706854067,100000,8.8002076846540392e-08,8.851079510267838e-06,1.0049215136720472e-05,14328716127811.496,10468972045802368,77298082257.912109,454646286278002.56,6.2559654863706498e-10,3.6795886681530723e-06,2.7403049721439927e+46,2.7402804764437579e+46,2.7537914205299781e+41
10093,0,1,1.8121717877584484,0.45235411454968116,0.51815969004779261,3.3819444697867089,1.5720085211161661,1.6278466756405094,12366912.065589344,14.387430562151375,1976.2604864111277,100000,3.2878605538623999e-07,2.188000622181921e-13,1.0261290831429723e-05,2283853051482103,14560823779150104,-166083297973876.47,10576325726276470,-1.344161911443582e-06,8.5597374195434242e-05,8.1345704893685648e+42,8.1345678148338812e+42,8.3471193580176455e+37
10094,0,1,1.0018127217791479,0.4905300612449805,0.49042670051389642,3.4399466281040403,1.633181676875453,1.5407209194587386,12890746.356571987,13.848528771115955,1982.8112520579375,100000,7.2897363012847816e-09,1.7023739513589944e-06,1.0005523377076578e-05,31359998981246.625,80207805839100896,31179363749202.848,53844164309700496,2.5234393636207379e-07,0.00043577696072722105,3.8523202227324014e+46,3.8523136365660332e+46,3.854448004453389e+41
10095,0,1,4.4113699608232739,0.53508796742394993,0.51381094139848604,3.9062180956548351,1.70759844868415,1.6141846788315395,11227902.601966007,13.245012876474304,1651.7742652290697,100000,2.1368264178347042e-07,0.59371129475455731,1.0144929722744245e-05,679389879832.78186,1900172888171169.8,-65707136501.190239,983825363087824.25,-5.3178755041832325e-10,7.9623935501498282e-06,4.0631073170114576e+34,2.2439473424726331e+34,4.1219938187049161e+29
10096,0,1,7.7739437487502832,0.76133555001521891,0.46322845145208696,5.0239807956271569,2.141133903199965,1.4552751000156525,4002476.1053043124,10.56317094735053,469.59420627446559,100000,3.2153446053505578e-09,9.4362206053679965e-22,1.0003280065650183e-05,1594164155925428.5,8.036067667372247e+17,1905585705752840.2,2.5915135796618035e+17,1.5422476286972544e-05,0.0020973896166959073,1.8642036381910275e+42,1.8642036321969704e+42,1.8648151092228851e+37
10097,1,2,7.9451939677019299,0.76525266839502204,0.45456211622700854,5.0464526557694489,2.1495374262178699,1.4280490049389998,2771743.1272221794,10.521874690251014,323.92597797179155,100000,7.2851205637736556e-09,2.060131209151748e-150,1.0006800789236666e-05,8.0220863420784794e+17,2.276662271958613e+21,2.5915143472245667e+17,2.6944937461675301e+21,0.0020973902379074582,21.807345521227607,1.8648149848458654e+37,1.8648149712604635e+37,1.8660832062135968e+32
10098,0,1,36.134096829892663,2.8163658151341409,0.51898760575793945,6.0208559077137016,16.715991149690598,1.6304476495532985,107717.31781726344,1.3530255692369004,1.6187925937914236,100000,3.9295609089548721e-09,0,1.0003191449711204e-05,13869370248329836,1.6227645647385754e+17,15485132564182180,1.6680406360157005e+17,0.00012532581927474928,0.0013499952837070339,5.7747840751693984e+33,5.7747840524770324e+33,5.7766270684662949e+28
10099,0,1,2.8671814725545062,0.36942696357322552,0.53576224944419559,3.4056378629174566,1.4469052476442716,1.6831467469246271,9092861.0429394692,15.631406049216048,1578.6951434579823,100000,1.077860345194978e-06,1.0010570559029792e-18,1.0679076254157986e-05,8906482460874524,8.8210643105839514e+19,-165983931090175.5,5.9027249744395796e+19,-1.3433577054700788e-06,0.4777252247011895,8.1344525520418848e+42,8.1344437842427739e+42,8.686843908908532e+37
10100,0,1,16.360171547549296,0.36003600293184368,0.48994855280325444,3.9262592823965239,1.4333810195505221,1.5392187741236549,16657513.455865871,15.778891398855954,2919.351131320785,100000,2.8740601017705539e-07,1.138544532507407e-05,1.1238446408025383e-05,103299862478631.17,3.4074071306597101e+17,344490628146.02686,2.4202758797076611e+17,2.788065909408891e-09,0.0019588018135335652,8.7479865242666309e+46,8.7478844109164283e+46,9.8313777731098771e+41
10101,0,1,0.14723114257808803,0.46461273700528594,0.48902757700791016,3.1848159792601711,1.5913977800685517,1.5363254433308673,13385057.496229973,14.212137106094776,2112.9017538331477,100000,7.2024767706884782e-08,1.0485810905737429e-06,1.0070480042353072e-05,107574175515737.94,1.3018927254505372e+18,13767725651583.979,1.6252307787338486e+18,1.1142633036450667e-07,0.013153479830485102,8.8921008304975701e+45,8.8920908659628708e+45,8.9547723948116964e+40
10102,0,1,0.60758888312688297,0.4819047976261846,0.50400632321400396,3.2997441247315966,1.6191556305044918,1.5833825623719175,13613916.40215162,13.968492598591107,2112.1866603121498,100000,5.1715556654341808e-09,7.7709629089616096e-11,1.000598318399916e-05,441418425070803.69,1.3433781861919368e+18,117667160321492.39,-17439806301992670,9.5231559742240592e-07,-0.00014114557971855492,3.0639090370124002e+44,3.0639090209291292e+44,3.0657422301649137e+39
10103,0,1,0.78071185486421024,0.4775705708560532,0.52349647248388431,3.3562946794136157,1.612153029219016,1.6446126721355423,10530197.878104704,14.029166605620354,1640.8469688134721,100000,2.358024527735603e-08,0.0001539362258808784,1.0018326421677877e-05,11829241707141.455,8794641967295510,2211475097718.3042,1094680658041312.2,1.7898130821839052e-08,8.8595786793959965e-06,7.4057217341866778e+46,7.4045816384709678e+46,7.4192937721196494e+41
10104,1,2,6.6115508310718241,0.66244398436087903,0.54241362430703821,4.5295606949529015,1.939526719634028,1.7040426573300054,3894604.8466118593,11.661176518845162,504.43526849060913,100000,1.0965753712755621e-08,1.819330673757332e-46,1.0007548222753495e-05,7868005154313718,6.4013453843173646e+19,1095146275400614.4,7.2515475635750609e+19,8.8633470602465488e-06,0.58688947973036198,7.419282050227001e+41,7.4192819688689813e+41,7.4248822895856127e+36
10105,0,1,23.61520300183388,2.0384095792163501,0.45865405988367158,6.5032930912033819,7.678387615476443,1.4409042250696757,259973.98251407951,2.945561564915308,8.5054572381794191,100000,1.8069453356388788e-09,1.2098273088988666e-24,1.0002644612636366e-05,6507520886643.417,1161687317489003.5,7581294243670.0615,720549804707118.88,6.1357686691594088e-08,5.8316255433328613e-06,9.0474805447426684e+46,9.0474805283943658e+46,9.0498732528802592e+41
10106,1,2,24.40818998651643,1.9611908987596862,0.44609011893259387,6.4327447389201389,7.1077866812264636,1.4014334404776341,165030.43247880813,3.1820261995772885,5.8326707690776534,100000,2.2448534413340047e-09,8.8368226080789954e-150,1.0002240491800087e-05,1196740302059269.2,3.8590030742088883e+17,720549804837207,4.131738709412768e+17,5.8316255443857012e-06,0.0033439399801076086,9.0498723208734792e+41,9.0498723005578417e+41,9.0518999373461547e+36
10107,0,1,6.5373785513467881,0.39479194115369248,0.52675228090960313,3.9015844633045562,1.4840753837848162,1.6548410959672761,11454627.484870616,15.239902021007103,1938.9330747431468,100000,6.2964934295993315e-08,0.0038756943671544026,1.0613585584427274e-05,4675943470081.6348,17618581640779446,-65642554923.378227,21977436894691716,-5.3126487235174548e-10,0.00017786998419098176,1.1810572678961034e+28,1.1764886357042684e+28,1.2535252392925144e+23
10108,0,1,0.077440789081269779,0.47004795464741012,0.50145045471062644,3.1628296391104991,1.6000709222144955,1.5753530646581653,14036899.149170749,14.13510059252061,2203.787711935784,100000,2.9189348027092864e-09,0.00054524462423448101,1.0003604164910445e-05,3101051387068.1445,12260184836805280,2194485691236.2595,-338997675521276.75,1.7760630462863831e-08,-2.7436097973878345e-06,1.0533443876867787e+47,1.0527702107957759e+47,1.0537240303748501e+42
10109,0,1,4.0735894161052455,0.55281965738431349,0.59363919855994274,4.3061310973976594,1.7381470941046937,1.8649725450788486,120965.03976833662,13.012226362993196,17.482806720941898,100000,1.1591773609299662e-10,2.4634152674906541e-65,1.0000125738690021e-05,4010273877743304,5.0568553658268934e+17,2155171380142945.8,93500189266291872,1.7442447959319202e-05,0.00075672505699088356,1.3665613379738596e+39,1.366561337815451e+39,1.3665785209371067e+34
10110,1,2,2.1037272403366871,0.50341550224780407,0.54723498500552159,3.6106266519125811,1.6543621095714565,1.7191894086806672,4299934.6943167578,13.671229115932684,652.93371644681793,100000,1.0832038701028363e-10,4.855521265711575e-34,1.0009197710215267e-05,13685968625777222,1.3324871150139878e+18,-338971914014670.75,1.3289366239592538e+18,-2.7434013017932525e-06,0.010755482426230617,1.0537221546787935e+42,1.0537221545646538e+42,1.0546913377814076e+37
10111,0,1,1.5754428933261759,0.50668559423034032,0.51185170354048248,3.5401946436259948,1.6597808809538017,1.6080295515702006,12183379.419459257,13.626595956251794,1843.9741230377015,100000,9.4466651789693558e-09,0.00099607870380053376,1.000537790597304e-05,2985916146054.5347,427145185849571.94,847396623526.30493,443892144590970.25,6.8582348684400335e-09,3.5925521760896121e-06,1.0037856300108013e+47,1.0027862688476759e+47,1.0043254564843299e+42
10112,2,3,7.4084959331693439,0.7009182424043604,0.50032931405445569,4.8803986719950885,2.0156026698253258,1.5718308974090984,8854569.3001594935,11.221042608873475,1103.5711203628596,100000,5.1377962484217646e-10,1.0595724441578549e-115,1.0004003299179373e-05,1.2558329168863391e+18,2.3618988485347854e+21,1.3289705982056983e+18,1.1602788672858836e+21,0.010755757389990355,9.3904846488772176,1.0546906052705226e+37,1.0546906047286442e+37,1.0551128294739799e+32
10113,0,1,2.9310280087623437,0.35977219771396896,0.53695623096540879,3.4021354148567484,1.4330029360307575,1.6868977505001925,8874651.0604751632,15.783054501839251,1555.7579051666946,100000,7.7910034818181718e-07,4.9818984558231776e-20,1.0742324031499059e-05,10767505449001884,1.4042327187546337e+19,-165977277005185.66,4.9718254035966085e+18,-1.3433038519657954e-06,0.040238473220307477,8.1344325995580789e+42,8.1344262620212768e+42,8.738271079684211e+37
10114,0,1,0.8207942285676445,0.4860577643315569,0.49822422976376968,3.3913357911301762,1.6258939121738383,1.565217580066292,13587523.076985454,13.910602205545942,2099.3550793247628,100000,6.6581107156052814e-09,1.3589100389197696e-07,1.0006144040603454e-05,47329549663718.578,51578329420247368,48619821285898.883,16252276913114092,3.9349478671828082e-07,0.00013153454843049892,2.556013712865295e+46,2.5560133485078296e+46,2.5575841380687779e+41
10115,0,1,19.507264921539342,0.39073638061858212,0.53957208463194584,3.8372854069478155,1.4780688144627443,1.6951156971618511,7542495.2624739781,15.301833865488943,1281.9119690952768,100000,8.5534133957401442e-08,1.6835765599926807e-18,1.0204142738995702e-05,5117506041841219,95819102380326112,97828375082430.625,21919828280359968,7.9175436210872369e-07,0.00017740374040788951,3.7688826577881773e+44,3.7688823354200772e+44,3.8458216606596054e+39
10116,1,2,22.025859066112119,0.98474604717552638,0.47331844249234772,7.5728527919705142,2.6771319328710548,1.4869737417425226,3526719.3596587842,8.4482812232618052,330.93213254518423,100000,9.1975512136032963e-11,0,1.0004934457254902e-05,8.4106881841444321e+18,6.3893324983753114e+20,4.9735993483255921e+18,3.8715416966548659e+20,0.040252830286712074,3.1333547386731668,8.7382598743568051e+37,8.7382598735530999e+37,8.7425717313400289e+32
10117,1,2,29.472466592164285,0.63297528409581216,0.49022402856323027,6.3298149029688773,1.8832053230077945,1.5400842067474372,9676320.1211711951,12.009929647259975,1290.7744642478083,100000,1.5983845900601742e-08,7.9502486909560158e-56,1.000976585419675e-05,78849333638403568,1.6984720934565426e+20,21926412306843744,1.1345361411834587e+20,0.00017745702690768442,0.91821410505399126,3.8458130696556158e+39,3.845813008184733e+39,3.8495688346262373e+34
10118,1,2,36.847317290358134,0.53992845313371673,0.48245326979859959,3.9082047709308361,1.715884091663324,1.5156716480996548,10493141.878404083,13.181055498186211,1536.2270489999319,100000,3.2328018464519648e-07,4.538361947632055e-26,1.0174092715831407e-05,18430452991766380,2.7098359579858253e+18,720460494649757,2.5554419350392289e+18,5.8309027302692996e-06,0.020681957535102068,9.0498181645780869e+41,9.0498152389516717e+41,9.207368906783267e+36
10119,1,2,15.749472243162112,0.47352823968609348,0.52053902418325781,4.171979333498343,1.605649326694089,1.6353215742809224,11324998.990949271,14.085991919067503,1771.8431785032935,100000,1.1118562654467456e-07,3.3526544535762139e-39,1.0258922162294602e-05,93831649110903024,2.6236226459010577e+20,1092723929809625.9,2.6168122322341822e+20,8.8437422913174526e-06,2.1178645745113434,7.4191716270585767e+41,7.4191708021533769e+41,7.611270423069853e+36
10120,0,1,0.078994124944641003,0.42780707827767445,0.49233450381076466,3.1356564652468921,1.5338901316949112,1.5467144602806742,14852993.786233105,14.744969651560178,2432.5263667587101,100000,6.3700459319984793e-07,1.551245475236901e-11,1.0591556956283413e-05,1780907184810289.2,1.6752356930588801e+19,73564698056199.406,2.0859126277652767e+19,5.9538115126750684e-07,0.16881916117069729,4.6414068137069781e+42,4.6414038570384613e+42,4.9159724624659373e+37
10121,2,3,11.068451187362445,0.91673006683532465,0.45761203981596654,5.5316602051750898,2.5010985787072708,1.4376306224800803,2344611.8000239464,9.0428916449823102,235.49297023019244,100000,4.2098656866236304e-09,2.7385678720427961e-208,1.0002164260231119e-05,1.2031981633886351e+18,1.5261303800524253e+20,1.3289875023471944e+18,1.3737903480468747e+20,0.010755894200274244,1.1118497059492913,1.0546898875386453e+37,1.0546898830985426e+37,1.0549181498766216e+32
10122,0,1,6.7936430257252667,0.70863142683149116,0.51166251277203745,4.8558239091796018,2.0312094967417225,1.6074351912419265,8152954.242089483,11.134825569174161,1008.3193393611657,100000,1.6948584669945862e-10,8.6021550000925338e-11,1.0005497153704124e-05,106022269586735.25,57455358102431568,135662682739024.23,31665746621208152,1.0979587542314678e-06,0.00025628037873107656,9.6156835621021762e+45,9.6156835596452982e+45,9.620969451153287e+40
10123,1,2,36.902447309832198,0.52056133205644672,0.4869424972182726,3.8938907765295472,1.682972090786222,1.5297749719815934,11675223.097767401,13.438822642687564,1742.7138573344596,100000,1.1724536300733808e-07,2.9091762393346309e-26,1.0215862866323451e-05,20867046002215792,3.7794524121085108e+19,720453599587327.88,3.8479962223818195e+19,5.830846926462371e-06,0.31142986806042317,9.0498012763058792e+41,9.0498002152587053e+41,9.2451528806219807e+36
10124,0,1,0.086749612913028087,0.42376891106178499,0.49136613150056119,3.135086984458332,1.5277085164505269,1.5436722289449993,14857160.328705894,14.804632688189601,2443.0543052823746,100000,7.793266982951162e-07,1.6308758775008538e-11,1.0606288431897627e-05,1845088291264727.8,7.115290408257535e+18,73564691433692.797,2.6105619455505715e+18,5.9538109766957582e-07,0.021128060301554653,4.6414038570384613e+42,4.641400239794232e+42,4.9228068036672058e+37
10125,0,1,0.59723518430813094,0.47876814727178851,0.51607194836027304,3.2794810457339985,1.6140848621932851,1.6212878416924048,12153299.830986934,14.01237566278639,1891.4970067875477,100000,9.3225433173902844e-12,2.170940574717225e-10,1.0016611659437016e-05,76441784888688.953,1.7382851280117843e+17,-4563500317457.2568,1.9712353372177782e+17,-3.6933775908951303e-08,0.0015953798431896219,1.4760486312552259e+46,1.4760486309210241e+46,1.4785005929727145e+41
10126,1,2,16.047662502550832,0.35133801864875092,0.50985345833959617,4.0737856898135423,1.4209675582778429,1.6017518791270249,16982861.0121895,15.916734558022023,3002.3720124518272,100000,1.527582200983149e-07,7.9203686213291096e-49,1.1051374709940129e-05,4.1762960849378982e+17,5.9871758310107611e+19,1092438863854188.4,7.1974961581204341e+19,8.8414351670959129e-06,0.58251493747605698,7.4189940749043708e+41,7.4189929415921284e+41,8.1990083492593829e+36
10127,0,1,0.70752838158124076,0.48515436516855626,0.50400644777836845,3.3342484352577189,1.6244257442451429,1.58338295370241,13525717.952573482,13.923174710075235,2091.6945929916442,100000,2.3838575626899024e-09,9.5637284086883453e-07,1.0003056165174225e-05,37480829653068.539,8936839788187077,35216308354718.289,2483148508034730.5,2.8501613906721886e-07,2.0096865161500125e-05,3.3121377055266016e+46,3.3121345299939126e+46,3.3131499495173886e+41
10128,1,2,2.174524426609167,0.46998414608481687,0.46795506384246865,3.8706087555909381,1.5999688272462029,1.4701241907776421,8437345.6685230024,14.136002561747903,1324.7445187055816,100000,2.9973597467096155e-08,1.5576252857611058e-22,1.0028383165425972e-05,8697106475735121,7.8557993077604925e+19,2483147987403721,3.4017177678377099e+19,2.0096860947877313e-05,0.27531121508241851,3.3131321235709334e+41,3.3131320242644462e+41,3.3225358412850752e+36
10129,0,1,5.2422158464734441,0.63369767783839981,0.49328050987547134,4.533506915471496,1.8845662302453967,1.5496864259838081,9905996.294618234,12.001256882186647,1320.4579235786159,100000,6.9288111640735241e-09,2.1766926927260882e-22,1.0005047964739204e-05,5182570498813419,1.9532878677754978e+19,6801264178102210,2.0983682791913771e+19,5.5044669568812325e-05,0.16982723437453115,9.4380156430853564e+38,9.4380155776911285e+38,9.4427799201027908e+33
10130,0,1,1.3247463047912631,0.49665495950819571,0.52801589806104265,3.5116268422824706,1.6432154450287015,1.6588108663271888,9026607.7532644868,13.763967171251888,1379.9643689273812,100000,5.949814954916626e-09,0.010635985309053977,1.0005716937576555e-05,805169538257.21887,9675888588366712,408739397717.61823,3766828553045168,3.3080504591426777e-09,3.0486072529327175e-05,2.7475308453844e+46,2.7184629880903904e+46,2.749101591617672e+41
10131,0,1,8.3835473217277485,0.80082315791860181,0.51225876855690611,4.9467151953862221,2.2273736543388387,1.6093083840353304,6732489.5942434389,10.154184681412453,759.31227867357859,100000,5.7061899500762724e-10,0.0065420592697867262,1.0008258730297107e-05,250346916053.81732,259102137145321.66,213874513251.27826,253584309255553.72,1.7309505413730551e-09,2.0523338228426778e-06,3.030020881146343e+34,3.010263002304382e+34,3.0325232936715418e+29
10132,0,1,1.3638910092728422,0.49679442579991134,0.53137219396883506,3.5066827215565701,1.6434446341750182,1.6693549808943828,8169287.5006537177,13.762047695645405,1248.7253062542472,100000,9.5751072333077467e-09,3.6257464997913127e-17,1.0006219091405427e-05,2615783015473135.5,8.3911691598280714e+18,845932622738223.75,6.9995347530787e+18,6.8463862712501357e-06,0.056649332760684505,7.7309428237711648e+40,7.7309427497465585e+40,7.7357507677782807e+35
10133,1,2,16.130871645921292,1.2671518729773013,0.52667791594297475,6.4978292735616687,3.5507252307581547,1.6546074715344321,2005018.3644632704,6.3697306805798286,141.85318751409034,100000,1.3788063639901175e-09,7.1958068936424586e-24,1.0005610981240874e-05,205744064075133.03,1.0761632545140054e+17,253582864645702.72,83209328821674928,2.0523221311821542e-06,0.0006734380388837937,3.0325135460802388e+29,3.0325135418989896e+29,3.034215083742214e+24
10134,1,2,37.29334672549232,0.35704415087229024,0.52163285948663751,3.7864245956537053,1.429098964426895,1.6387579592342572,13972389.246232843,15.826170197904501,2456.1007726971334,100000,1.5914937534806508e-06,1.4676323173354073e-33,1.0839387805928369e-05,1.1039864130308314e+17,1.8700113889956053e+20,720378782624862.88,1.5944904542464095e+20,5.8302414103598964e-06,1.2904689170463821,9.0495441818647693e+41,9.0495297795831935e+41,9.8091518854115002e+36
10135,0,1,0.49808905554209099,0.469631527608386,0.48826310671085088,3.3008003785672679,1.599404748134206,1.5339237890617383,13138143.438667873,14.140988056371148,2063.5425506450911,100000,3.9450903338226078e-08,8.3561943780306817e-23,1.0032353203505526e-05,14380870703417798,1.2957992615873212e+19,3703075396599154,1.0352119166142511e+19,2.9970099125171178e-05,0.083782803301765837,3.0894047318363178e+34,3.0894046099565127e+34,3.0993999458363212e+29
10136,0,1,0.11685256562562218,0.46438808143275345,0.49810608948493645,3.1627193404660883,1.5910403038451597,1.5648464314342165,14186309.292024098,14.215330300564288,2239.8867122519109,100000,1.5076584767865118e-08,0.0010676192827110879,1.0117092862952172e-05,4983641119379.5596,4465022582659861,95313163235.592453,4341684834114492,7.713979987357895e-10,3.5138556716442919e-05,9.3840513771526942e+46,9.374037987743482e+46,9.4939319213368023e+41
10137,0,1,1.8950144743173376,0.51608510542061647,0.48820130375188198,3.6443478525722117,1.6754555616804547,1.5337296293398714,11963895.975776948,13.499112693854119,1793.8144792621424,100000,5.0454996396108823e-09,0.00083419976716734266,1.0004180084494693e-05,3006252352182.7329,25492954725761340,2194517936889.0579,17984709919224918,1.7760891436597069e-08,0.00014555564801938206,9.7400962091314455e+46,9.7319743621108834e+46,9.7441676516455055e+41
10138,0,1,2.9472399336231576,0.53859594225517593,0.54050449281384105,4.0010896688258475,1.7135991801177008,1.6980449438562402,5404331.4833838977,13.198631105271433,792.26513426983286,100000,2.7477394829458694e-09,1.0803999620318177e-07,1.0003269526422125e-05,30476932255905.566,2463576410820263,26925882799963.004,1274236211516928.2,2.1791924012369358e-07,1.0312775592718714e-05,3.6542849120636433e+46,3.6542845072137147e+46,3.6554796901710399e+41
10139,0,1,0.59080732185780771,0.45372696483222835,0.5047101195718825,3.1962700529675949,1.5741681355329895,1.585593603839452,14359620.4782678,14.367692325960649,2291.5516747063484,100000,2.6118750755110344e-07,2.7386257834146753e-18,1.0405171524545675e-05,8172318003173716,1.3280268489859323e+18,-605575139117914.62,1.277851723573026e+18,-4.9011011128131806e-06,0.010342037015483429,2.3508854796209881e+38,2.3508848655991494e+38,2.4461366650020208e+33
10140,0,1,2.3253729087864361,0.52874836232516453,0.48961738757854489,3.7620515005532589,1.6968071911500655,1.5381783878865831,11847213.078135172,13.329247753446639,1753.9673870118299,100000,4.6879446016951711e-09,1.2420141419723647e-30,1.0004066575323275e-05,30396988855192340,5.8469709054619648e+19,26568030138692464,2.5046449512815698e+19,0.00021502303127514193,0.20270842319928509,9.0265758592841386e+29,9.0265758169680505e+29,9.0302465843484421e+24
10141,0,1,0.1187828208225498,0.46432043696208386,0.49797664066924535,3.1630671554286858,1.5909326824060308,1.5644397559858254,14184678.519305905,14.21629192158167,2239.780732016809,100000,1.5762298419251671e-08,0.0011140066004819284,1.0117151709026204e-05,4987847405711.3438,2132623445370741,95313163169.053345,1654330703377553,7.7139799819726845e-10,1.3388994242886149e-05,9.374037987743482e+46,9.3636009144415208e+46,9.4838564448175523e+41
10142,0,1,6.8984593720031713,0.71680865105203806,0.47989074780121277,4.7662232726435976,2.047887248159411,1.5076212478180022,7022502.5055533471,11.044144867348944,861.43729775861414,100000,9.7022318366720078e-09,3.8850314931792143e-07,1.0005326188775614e-05,35236554296496.867,17329358337693286,35218186205123.047,972579985274708.12,2.8503133707340169e-07,7.8713813368774192e-06,3.31113741233338e+46,3.3111360938209073e+46,3.3129009866253886e+41
10143,1,2,7.0538109107607863,0.69330474474398474,0.48322459029482284,4.7332923731028576,2.0003151531958547,1.5180948229041531,7823125.6287499852,11.30680003325187,982.47088692508601,100000,5.4472401983244645e-08,1.396961656631062e-33,1.0093001850238248e-05,19581830032192932,2.157609694794292e+19,972554836971138.88,1.9007008403336348e+19,7.8711778041188113e-06,0.15382941606970849,3.3128975754747773e+41,3.312897395013294e+41,3.3437081358916732e+36
