sample,gain_igrmonty,gain_coports,log10_gain_igrmonty,log10_gain_coports
374,23.820898071856597,212.28756670600032,1.3769581307949268,2.3269245590783942
375,2084.9077734765287,423.1822095323957,3.3190868485874243,2.6265274017863103
376,5515.882039259625,4910.090994939136,3.741614969931946,3.691089540643083
377,462.5811091245563,994.881961985014,2.6651878930898474,2.997771556826616
378,7812.778797288106,878.8884406200538,3.892805528331448,2.9439337525505667
379,4858.233485819198,2530.7147347154573,3.6864783830846264,3.403243193707776
380,3153.59284270295,635.293366354076,3.498805621275125,2.8029743205157107
381,6719.423959585905,1106.4252925786245,3.8273320436049887,3.043922095067431
382,1066.0678729072808,585.3178572167081,3.0277848556199514,2.767391774024271
383,29617.735358402217,874.5331323400918,4.47155184827872,2.9417762676967976
384,258.6105153246996,2741.6001473774018,2.4126461796884096,3.4380041147677365
385,613.1856472794304,315.4921880066101,2.7875919808524388,2.498988610021911
386,3.428459543405659,5029.7768823395145,0.5350990290589862,3.7015487204599204
